ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,RSI,MACD_DIF,MACD_DEA,MACD_Hist,BOLL_MA,BOLL_Upper,BOLL_Lower,BOLL_BW,K,D,J
600031.SH,2025-06-05,18.3,18.34,18.13,18.25,18.3,-0.05,-0.2732,397261.35,724008.178,37.260358702753656,-0.22956660227140446,-0.14068783175779465,-0.17775754102721963,19.02,20.069430923480823,17.970569076519176,11.035025483499721,14.52426182523859,17.235865741538326,9.101053992639116
600031.SH,2025-06-06,18.3,18.6,18.25,18.47,18.25,0.22,1.2055,411018.68,760254.551,42.227397819852975,-0.2280980269631634,-0.1581698707988684,-0.13985631232858997,18.973000000000003,20.03303177708076,17.912968222919243,11.174108228332463,21.016174550159054,18.495968677745235,26.056586294986694
600031.SH,2025-06-09,18.39,18.55,18.3,18.32,18.47,-0.15,-0.8121,493317.92,907261.016,39.9075278865641,-0.23631383802407413,-0.17379866424390955,-0.12503034756032916,18.903,19.939981449359507,17.86601855064049,10.971607145527257,20.344116366772745,19.11201790742107,22.808313285476096
600031.SH,2025-06-10,18.35,18.52,18.1,18.18,18.32,-0.14,-0.7642,347947.14,635331.653,37.81917982864426,-0.2512257830088487,-0.1892840879968974,-0.12388339002390258,18.812,19.75918641526531,17.86481358473469,10.07002355161929,16.15174100826916,18.1252589410371,12.204705142733282
600031.SH,2025-06-11,17.98,18.05,17.82,17.91,17.82,0.09,0.5051,329087.94,591374.72,34.11175362530568,-0.28158442044126275,-0.20774415448577047,-0.14768053191098457,18.711499999999997,19.58755034702712,17.835449652972876,9.36376396362794,13.057903674723967,16.43614051893272,6.301429986306459
600031.SH,2025-06-12,17.9,17.94,17.72,17.8,17.91,-0.11,-0.6142,261777.4,466753.354,32.705092780552675,-0.31093566719951937,-0.22838245702852025,-0.16510642034199824,18.6225,19.48865605741086,17.756343942589137,9.30225326793784,10.59652207156543,14.489601036476957,2.8103641417423724
600031.SH,2025-06-13,17.77,17.87,17.66,17.79,17.8,-0.01,-0.0562,332721.44,590775.706,32.57358757512749,-0.33118595264032535,-0.24894315615088128,-0.16448559297888815,18.552,19.44921440258759,17.65478559741241,9.672427798486307,10.012193852698928,12.997131975217613,4.042317607661559
600031.SH,2025-06-16,17.77,17.9,17.7,17.81,17.79,0.02,0.1124,339137.11,603938.878,33.15251921139698,-0.34168192040573686,-0.2674909090018524,-0.1483820228077689,18.4775,19.360530070418477,17.59446992958152,9.557895499049957,11.99394483796944,12.662736262801554,10.656361988305218
600031.SH,2025-06-17,17.89,18.17,17.88,18.03,17.81,0.22,1.2353,462329.28,834199.896,39.32402785772603,-0.3284615883654709,-0.2796850448745761,-0.09755308698178955,18.419999999999998,19.25909725927716,17.580902740722838,9.110719427547888,21.1165306011995,15.4806677089342,32.3882563857301
600031.SH,2025-06-18,18.01,18.1,17.76,17.78,18.03,-0.25,-1.3866,358979.91,641468.707,35.33214067586863,-0.33430364630126874,-0.2906087651599147,-0.08738976228270812,18.360000000000003,19.202102631574927,17.51789736842508,9.173231280772596,18.33300621640253,16.431447211423645,22.1361242263603
600031.SH,2025-06-19,17.79,17.81,17.38,17.44,17.78,-0.34,-1.9123,469443.76,822521.739,30.758986189684634,-0.36219353617915573,-0.3049257193637629,-0.11453563363078567,18.2815,19.16038146617114,17.402618533828864,9.614981989127118,13.931405853670125,15.59810009217247,10.598017376665432
600031.SH,2025-06-20,17.44,17.58,17.32,17.49,17.44,0.05,0.2867,222382.54,388409.768,32.14981201924883,-0.37592842384782443,-0.3191262602605752,-0.11360432717449842,18.202499999999997,19.066879911600886,17.33812008839911,9.497375762679727,14.009826124668923,15.068675436337953,11.892127501330865
600031.SH,2025-06-23,17.4,17.7,17.32,17.66,17.49,0.17,0.972,302223.01,530607.726,36.79820007526389,-0.36884403756147677,-0.32906981572075555,-0.07954844368144243,18.14,18.969026061427837,17.310973938572165,9.140309387296979,22.673217416445922,17.60352276304061,32.81260672325655
600031.SH,2025-06-24,17.69,18.06,17.68,18.0,17.66,0.34,1.9253,474206.42,851657.694,44.92501530091881,-0.3319677344874279,-0.32964939947409005,-0.004636670026675671,18.107,18.90066173359226,17.31333826640774,8.766352610507088,41.78214494429723,25.66306349012615,74.02030785263939
600031.SH,2025-06-25,18.05,18.07,17.86,18.01,18.0,0.01,0.0556,432866.42,777803.023,45.14841669212728,-0.2984952151617506,-0.32341856261162216,0.04984669489974314,18.087,18.868580046074175,17.305419953925824,8.642450888197883,54.91358682560992,35.4132379352874,93.91428460625497
600031.SH,2025-06-26,18.0,18.13,17.87,17.91,18.01,-0.1,-0.5552,397516.12,713448.262,43.258729449404775,-0.2768458599617247,-0.3141040220816427,0.0745163242398359,18.0575,18.81769041935852,17.297309580641482,8.41966406599495,59.74631278570068,43.52426288542516,92.19041258625171
600031.SH,2025-06-27,17.83,18.09,17.78,17.93,17.91,0.02,0.1117,341347.4,612543.948,43.76567761033717,-0.2551337342641382,-0.3023099645181418,0.09435246050800716,18.0165,18.704449661561362,17.32855033843864,7.636884650862951,63.752443817918035,50.266989862922784,90.72335172790852
600031.SH,2025-06-30,17.93,18.02,17.88,17.95,17.93,0.02,0.1115,263715.93,473244.076,44.30158777452887,-0.23361986103367016,-0.28857194382124746,0.10990416557515459,17.9725,18.544104390245277,17.400895609754723,6.3608778995162245,68.42755513787128,56.32051162123895,92.64164217113594
600031.SH,2025-07-01,17.95,17.96,17.64,17.73,17.95,-0.22,-1.2256,433345.95,768740.996,39.80758136332864,-0.2316517853000164,-0.2771879121170013,0.09107225363396976,17.938000000000002,18.47831569719184,17.397684302808166,6.024257968467346,62.49079807545331,58.37727377264373,70.71784668107247
600031.SH,2025-07-02,17.8,18.39,17.73,18.2,17.73,0.47,2.6509,722438.96,1310444.888,51.197408670256756,-0.18997706174458884,-0.2597457420425188,0.13953736059585997,17.933,18.460919451591568,17.40508054840843,5.8876869636041755,69.07486226837071,61.94313660455272,83.33831359600669
600031.SH,2025-07-03,18.2,18.21,18.07,18.16,18.2,-0.04,-0.2198,300095.68,544368.27,50.324632709827085,-0.15835182748612198,-0.23946695913123947,0.162230263290235,17.9285,18.446482930017773,17.410517069982227,5.778318654854259,72.21813247797921,65.36813522902821,85.9181269758812
600031.SH,2025-07-04,18.16,18.3,18.05,18.23,18.16,0.07,0.3855,334470.86,609161.924,51.87090241269579,-0.1261855974832109,-0.21681068680163376,0.18125017863684573,17.9165,18.390953702472437,17.44204629752756,5.29627664412623,74.36764387420835,68.36797144408825,86.36698873444857
600031.SH,2025-07-07,18.25,18.38,18.1,18.35,18.23,0.12,0.6583,339773.08,621278.651,54.486393813232766,-0.0899734731506392,-0.19144324407143487,0.20293954184159135,17.918,18.39798245582007,17.438017544179928,5.3575449918525635,81.13398480502782,72.6233092310681,98.15533595294727
600031.SH,2025-07-08,18.4,19.08,18.36,19.07,18.35,0.72,3.9237,1054008.44,1993706.646,66.31468735720296,-0.0031409145065914856,-0.1537827781584662,0.3012837273037494,17.9625,18.660342539923317,17.26465746007668,7.769993485576264,87.19117505520377,77.47926450578,106.61499615405134
600031.SH,2025-07-09,18.99,19.21,18.89,19.11,19.07,0.04,0.2098,661952.13,1264486.865,66.83042979527437,0.06811696949665347,-0.10940282862744227,0.3550395962481915,18.0225,18.88763461076131,17.15736538923869,9.600606028700895,89.33764111960502,81.43205671038834,105.14880993803843
600031.SH,2025-07-10,19.12,19.27,18.92,18.92,19.11,-0.19,-0.9942,636371.63,1212124.453,61.97645713613122,0.10801283907758119,-0.06591969508643758,0.34786506832803754,18.0785,19.02423335509943,17.132766644900567,10.462520176999545,85.73429653372445,82.86613665150037,91.47061629817262
600031.SH,2025-07-11,18.99,19.1,18.83,18.83,18.92,-0.09,-0.4757,484331.56,917451.28,59.762223661927784,0.13085988403041782,-0.026563779263066502,0.3148473265869686,18.1305,19.122668809915258,17.138331190084745,10.944748461600684,81.49157601225798,82.4079497717529,79.65882849326815
600031.SH,2025-07-14,18.83,18.95,18.7,18.74,18.83,-0.09,-0.478,360942.98,679524.719,57.54804862083694,0.1400892225657664,0.006766821102700078,0.26664480292613263,18.177,19.1928139075328,17.1611860924672,11.176914865300091,76.18918920297715,80.33502958216098,67.89750844460946
600031.SH,2025-07-15,18.74,18.95,18.73,18.9,18.74,0.16,0.8538,432029.47,814099.922,60.35983796073993,0.1584872601924303,0.03711090892064613,0.24275270254356837,18.2205,19.28323678476112,17.157763215238884,11.665286734843912,74.0168365178317,78.22896522738455,65.59257909872602
600031.SH,2025-07-16,18.83,18.89,18.63,18.71,18.9,-0.19,-1.0053,327156.32,611643.642,55.64637296815216,0.15593885935642504,0.06087649900780191,0.19012472069724626,18.267,19.329967049051184,17.204032950948815,11.638112980250561,67.37734456380039,74.61175833952316,52.90851701235485
